householdid,productid,storeid,transactiontime,daydate,qty,salesvalue,productdesc,productsubdesc,loyaltydiscount,coupondiscount,couponmatchdiscount
605,1011046,369,11:41 AM,Dec 23,1,1.5,FRZN BREAKFAST FOODS,WAFFLES/PANCAKES/FRENCH TOAST,-0.89,0,0
699,1026623,408,2:44 PM,Dec 28,1,9.99,LAUNDRY DETERGENTS,LIQUID LAUNDRY DETERGENTS,-4.3,0,0
718,1013321,327,11:13 AM,Feb 19,4,2.96,VEGETABLES - SHELF STABLE,BEANS GREEN: FS/WHL/CUT,-0.2,0,0
699,1131438,408,8:12 PM,May 1,2,3.99,DINNER SAUSAGE,RED,-3.99,0,0
761,856252,343,3:54 PM,Jul 11,2,5,FROZEN PIZZA,SNACKS/APPETIZERS,-0.38,0,0
631,1100125,389,1:18 PM,Oct 4,1,1,OLIVES,RIPE OLIVES,-0.19,0,0
606,896369,446,5:16 PM,Jun 13,1,1.5,PNT BTR/JELLY/JAMS,PEANUT BUTTER,-0.29,0,0
622,1106523,356,5:39 PM,Nov 2,1,2.59,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,0,0,0
725,931671,400,10:53 AM,May 18,1,1,WAREHOUSE SNACKS,CANISTER POTATO/TORT CHIPS,-0.29,0,0
706,1050741,32004,11:04 PM,May 20,1,4.99,SOFT DRINKS,SOFT DRINKS 20PK&24PK CAN CARB,-3,0,0
764,834086,33923,9:07 PM,Apr 16,1,2.5,PROCESSED,DRESSINGS,-0.49,0,0
661,940922,427,8:36 PM,Nov 14,1,4.79,TOBACCO OTHER,CIG LIGHTERS/LTR FLUID/PIPES,0,0,0
706,5569471,32004,4:52 PM,Dec 13,1,2.75,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,-1.94,0,0
715,1098066,354,3:49 PM,Dec 13,1,0.99,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,-0.3,0,0
740,1029743,404,3:13 PM,Aug 22,1,1.99,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,-0.5,0,0
725,1098066,400,2:04 PM,Jun 18,1,0.5,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,-0.79,0,0
699,1094955,408,12:36 PM,Nov 24,1,1,MEAT - SHELF STABLE,SANDWICH SAUCE,-0.33,0,0
630,1042907,306,3:40 PM,Sep 14,1,2.5,BACON,PREMIUM,-1.29,0,0
601,885697,306,3:09 PM,Oct 19,2,3,BAKED SWEET GOODS,SWEET GOODS - FULL SIZE,-1.38,0,0
601,980644,306,3:09 PM,Oct 19,2,1.5,VEGETABLES - SHELF STABLE,TOMATOES: STEWED/DICED/CRMD,-0.88,0,0
607,1056509,402,3:20 PM,Oct 10,1,1.99,MILK BY-PRODUCTS,COTTAGE CHEESE,-0.4,0,0
696,951727,358,11:33 AM,Jul 3,1,2.99,CHIPS&SNACKS,POTATO CHIPS,-1,0,0
797,865156,450,4:42 PM,Aug 27,1,1.5,REFRGRATD DOUGH PRODUCTS,REFRIGERATED SPECILATY ROLLS,-0.89,0,0
718,8160319,324,7:04 AM,Jul 5,2,0.67,CANDY - CHECKLANE,CANDY BARS (SINGLES)(INCLUDING,-0.52,0,0
630,976199,306,4:44 PM,Sep 29,2,4,BUTTER,BUTTER,-3.18,0,0
718,10456655,324,9:53 AM,Oct 23,1,0.33,CANDY - CHECKLANE,CANDY BARS (SINGLES)(INCLUDING,-0.36,0,0
786,1020210,339,1:10 PM,Sep 4,1,2.69,SPRING/SUMMER SEASONAL,DISPOSABLE FOILWARE,0,0,0
771,968988,359,10:06 PM,Feb 27,1,1.25,KITCHEN GADGETS,GADGETS/TOOLS,0,0,0
762,9832529,31862,1:45 PM,Jan 18,1,2.99,SNACKS,SNACKS: DRY,0,0,0
712,1100927,448,12:05 PM,Jan 22,1,6.99,SEAFOOD - FROZEN,SEAFOOD-FRZ-IQF RAW SHRIMP RW,-4,0,0
712,1100927,448,11:22 AM,Jan 23,1,6.99,SEAFOOD - FROZEN,SEAFOOD-FRZ-IQF RAW SHRIMP RW,-4,0,0
768,10204822,323,8:58 AM,Nov 16,1,1,CANDY - PACKAGED,CANDY BARS (MULTI PACK),-0.39,0,0
696,1102456,31742,9:32 PM,Mar 14,1,1.19,BEANS - CANNED GLASS & MW,PREPARED BEANS - BAKED W/PORK,0,0,0
696,13876348,31742,9:32 PM,Mar 14,1,2.5,FD WRAPS/BAGS/TRSH BG,FREEZER BAGS,-0.39,0,0
718,5996518,324,8:10 PM,Dec 21,1,2.5,PLASTIC HOUSEWARES,SEASONAL PLASTICS,0,0,0
699,1094955,408,10:29 AM,Mar 15,1,1.25,MEAT - SHELF STABLE,SANDWICH SAUCE,-0.04,0,0
647,13382465,343,12:19 PM,Mar 16,1,3,FRZN NOVELTIES/WTR ICE,STICKS/ENROBED,-0.99,0,0
787,1122268,443,5:52 PM,Sep 9,1,0.25,CANDY - CHECKLANE,CANDY BARS (SINGLES)(INCLUDING,-0.35,0,0
712,822178,448,11:47 AM,Apr 26,1,1.5,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,-0.79,0,0
733,932702,356,8:57 AM,Apr 26,1,1,CAT FOOD,CAT TREATS,-0.59,0,0
761,987562,343,12:04 PM,May 20,1,1.25,CHEESE,SHREDDED CHEESE,-0.53,0,0
725,1065032,400,1:59 PM,Jun 4,1,2.5,PICKLE/RELISH/PKLD VEG,PICKLES,-0.79,0,0
761,882138,343,11:15 AM,Jun 24,4,2,VEGETABLES - SHELF STABLE,BEANS GREEN: FS/WHL/CUT,-1.56,0,0
725,826249,400,6:07 PM,Oct 21,1,0.88,BAKED BREAD/BUNS/ROLLS,HAMBURGER BUNS,-0.41,0,0
631,896672,389,12:19 PM,Oct 24,2,1,VEGETABLES - SHELF STABLE,TOMATOES: STEWED/DICED/CRMD,-0.26,0,0
722,1003188,359,4:26 PM,Oct 25,1,1.29,CANNED JUICES,APPLE JUICE & CIDER (OVER 50%,-0.3,0,0
733,981880,356,6:13 PM,Nov 1,1,2.5,FEMININE HYGIENE,FEM. HYGN.NAPKINS,-0.38,0,0
696,913578,31742,7:29 PM,Dec 3,1,3.49,CONVENIENT BRKFST/WHLSM SNACKS,CEREAL BARS,0,0,0
768,10249829,323,10:51 PM,Apr 20,1,3.5,CANDLES/ACCESSORIES,CANDLES,0,0,0
647,5981267,343,8:04 PM,Mar 22,1,2.5,COLD CEREAL,KIDS CEREAL,-0.49,0,0
699,937292,408,7:35 PM,Apr 18,2,5,BACON,ECONOMY,-2.98,0,0
733,5569471,356,12:30 PM,Jul 27,4,10,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,-8.76,0,0
766,998303,322,3:07 PM,May 31,1,5.29,SOAP - LIQUID & BAR,BAR SOAP,-1,0,0
605,868319,369,12:20 PM,Oct 8,1,1,WAREHOUSE SNACKS,CANISTER POTATO/TORT CHIPS,-0.29,-1,0
718,1104205,324,8:12 AM,Jul 24,1,2,LUNCHMEAT,LUNCH COMBO,-0.59,0,0
718,1062782,324,6:49 PM,Jul 25,1,1.84,PNT BTR/JELLY/JAMS,JELLY,-0.15,0,0
786,10285144,339,6:07 PM,Nov 26,1,1,CANDY - PACKAGED,CANDY BARS (MULTI PACK),0,0,0
761,1090375,343,7:35 PM,Feb 5,1,1,CANDY - PACKAGED,CANDY BARS (MULTI PACK),-0.49,0,0
606,887526,446,9:18 PM,Feb 7,1,2,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/T,-1.19,0,0
761,1090375,343,1:37 PM,Feb 7,1,1,CANDY - PACKAGED,CANDY BARS (MULTI PACK),-0.49,0,0
696,13777408,31742,10:41 AM,Apr 28,1,3.29,CANDY - PACKAGED,CANDY BAGS-CHOCOCLATE,0,0,0
699,1032924,408,8:12 PM,May 1,1,2.99,BAG SNACKS,POTATO CHIPS,0,0,0
766,840361,333,2:57 PM,Jul 11,1,0.88,EGGS,EGGS - LARGE,-0.16,0,0
630,926233,306,9:12 PM,May 27,1,1.5,COOKIES/CONES,CHOCOLATE COVERED COOKIES,-1.39,0,0
788,13115898,360,3:50 PM,Jun 14,1,2,BAG SNACKS,POTATO CHIPS,-0.99,0,0
764,1029743,33923,10:21 PM,Sep 20,1,2.79,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,0,0,0
761,9677370,343,3:43 PM,Jun 29,2,11,PAPER TOWELS,PAPER TOWELS & HOLDERS,-7.78,0,0
699,951821,408,8:34 AM,Sep 30,3,6,LUNCHMEAT,MISCELLANEOUS,0,0,0
725,927030,400,5:39 PM,Jul 3,1,2.25,FROZEN PIZZA,PIZZA/TRADITIONAL,-1.05,0,0
718,918098,324,6:29 PM,Nov 3,1,3.29,BREAKFAST SAUSAGE/SANDWICHES,ROLLS - PORK,0,0,0
725,1098066,400,5:00 PM,Nov 5,1,1,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,-0.29,0,0
725,15717057,400,5:00 PM,Nov 5,1,1.88,BAG SNACKS,TORTILLA/NACHO CHIPS,-0.87,0,0
715,1013999,415,5:47 PM,Nov 11,1,1,FROZEN MEAT,FRZN BREADED PREPARED CHICK,-0.99,0,0
631,849843,389,12:30 PM,May 2,1,0.88,BAKED BREAD/BUNS/ROLLS,MAINSTREAM WHEAT/MULTIGRAIN BR,-0.11,0,0
699,1032924,408,11:04 AM,May 19,1,2.5,BAG SNACKS,POTATO CHIPS,-0.49,0,0
755,1019142,382,2:28 PM,Aug 11,1,2,BREAKFAST SAUSAGE/SANDWICHES,ROLLS - FLAVORED/OTHER,-1.49,0,0
786,12670071,339,7:54 AM,Sep 22,2,2.14,PAPER HOUSEWARES,PLSTC CTLRYTBLCLTHSTTHPKSST,-0.24,0,0
661,1138292,427,1:38 AM,Oct 27,1,3.73,SOFT DRINKS,SOFT DRINKS 20PK&24PK CAN CARB,-0.42,0,0
788,9836526,313,1:00 PM,Aug 22,1,0,LUNCHMEAT,POULTRY,-2.99,0,0
786,1106523,339,9:32 AM,Aug 31,1,2.24,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,-0.25,0,0
661,1138292,427,1:28 AM,Oct 23,1,3.73,SOFT DRINKS,SOFT DRINKS 20PK&24PK CAN CARB,-0.42,0,0
788,1098066,360,10:33 PM,Apr 13,1,0.88,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,-0.41,0,0
712,9553288,448,10:54 AM,Apr 17,1,5.74,BATH TISSUES,TOILET TISSUE,-3,-0.25,-0.25
630,832678,306,4:17 PM,Feb 25,2,4,CRACKERS/MISC BKD FD,BUTTER SPRAY CRACKER (RITZ/CLU,-0.46,0,0
762,1038217,31862,1:01 PM,Sep 24,1,1.29,CRACKERS/MISC BKD FD,SOUP CRACKERS (SALTINE/OYSTER),-0.1,0,0
696,1003188,31742,7:17 PM,Sep 14,2,2.98,CANNED JUICES,APPLE JUICE & CIDER (OVER 50%,0,0,0
771,15972811,359,9:11 PM,Aug 8,1,1.99,REFRGRATD DOUGH PRODUCTS,REFRIGERATED COOKIES-SEASONAL,-1.1,0,0
725,826249,400,2:04 PM,Jun 18,2,1,BAKED BREAD/BUNS/ROLLS,HAMBURGER BUNS,-1.58,0,0
630,1092937,306,4:57 PM,Jun 18,1,2,LUNCHMEAT,BOLOGNA,-1.29,0,0
699,8020234,408,10:13 AM,Jun 19,1,2.99,PWDR/CRYSTL DRNK MX,SOFT DRINK POWDER POUCHES,-0.6,0,0
680,888178,424,4:27 PM,Oct 10,1,3.29,COLD CEREAL,ALL FAMILY CEREAL,-0.33,0,0
768,1003188,323,6:32 AM,Nov 17,1,1.29,CANNED JUICES,APPLE JUICE & CIDER (OVER 50%,-0.3,0,0
740,883932,404,5:40 PM,Aug 13,1,1.18,CRACKERS/MISC BKD FD,SOUP CRACKERS (SALTINE/OYSTER),-1.31,0,0
786,893018,339,10:17 AM,Jun 8,1,2.79,CHEESE,IWS SINGLE CHEESE,-0.2,0,0
731,12384539,329,2:54 PM,Oct 15,1,3.99,FROZEN PIZZA,PIZZA/PREMIUM,-1,0,0
718,1098066,324,9:53 AM,Oct 23,1,1.19,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,-0.1,0,0
768,834117,323,5:37 PM,Jul 19,1,3.99,WATER - CARBONATED/FLVRD DRINK,NON-CRBNTD DRNKING/MNERAL WATE,-1,0,0
733,907014,356,5:36 PM,Sep 4,2,0.78,BAKING MIXES,MUFFIN & CORN BREAD MIX,0,0,0
712,1075214,448,11:20 AM,Nov 5,1,5.99,BATH TISSUES,TOILET TISSUE,-3,0,0
718,995598,324,4:54 PM,Jan 22,1,2.5,CRACKERS/MISC BKD FD,MULTI-PACK CRACKERS,-0.19,0,0
715,1092948,389,2:37 PM,Mar 2,2,0.66,CANDY - CHECKLANE,CANDY BARS (SINGLES)(INCLUDING,-0.53,0,0
696,966379,31742,5:31 PM,Dec 18,1,1.99,COOKIES/CONES,TRAY PACK/CHOC CHIP COOKIES,-0.9,0,0
768,9526430,323,6:28 AM,Feb 18,1,1,REFRGRATD DOUGH PRODUCTS,REFRIGERATED BISCUITS REGULAR,-0.32,0,0
647,871570,438,4:09 PM,Sep 13,3,6,COOKIES/CONES,TRAY PACK/CHOC CHIP COOKIES,-5.07,0,0
761,910032,343,12:04 PM,May 20,3,2.97,HOT DOGS,PREMIUM - MEAT,-6.9,0,0
779,910032,343,3:40 PM,May 20,2,1.98,HOT DOGS,PREMIUM - MEAT,-4.6,0,0
725,15596488,400,1:59 PM,Jun 4,2,2.98,COLD CEREAL,ALL FAMILY CEREAL,-4.6,0,0
696,1103741,31742,2:30 PM,Oct 5,2,2,FRUIT - SHELF STABLE,MANDARIN ORANGES/CITRUS SECT,-1.58,0,0
605,13134001,369,10:30 AM,Sep 26,1,4.99,VITAMINS,VITAMIN - CHILDREN,-1.5,0,0
680,934156,424,3:43 PM,Sep 6,1,1.5,CHEESE,SHREDDED CHEESE,-1.29,0,0
725,1098066,400,6:07 PM,Oct 21,1,0.88,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,-0.41,0,0
699,5568378,408,6:11 PM,Oct 24,1,1.88,BAG SNACKS,TORTILLA/NACHO CHIPS,-0.87,0,0
630,9526846,306,10:46 AM,Sep 9,1,2.5,ICE CREAM/MILK/SHERBTS,PREMIUM,-2.69,0,0
630,833025,306,7:28 PM,Feb 25,1,1.34,MILK BY-PRODUCTS,SOUR CREAMS,-0.15,0,0
725,890909,400,6:50 PM,May 7,1,3.99,CHEESE,SHREDDED CHEESE,-2,0,0
712,835943,448,12:06 PM,Oct 19,1,2.14,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,-1.05,-1,0
768,9420021,323,2:13 PM,Jun 3,2,3.98,BACON,PRE-COOKED,0,0,0
740,12427880,404,2:36 PM,Oct 3,1,1.88,REFRGRATD DOUGH PRODUCTS,REFRIGERATED COOKIES-SEASONAL,-1.11,0,0
768,1058779,323,9:22 PM,Dec 9,1,1.22,SALD DRSNG/SNDWCH SPRD,POURABLE SALAD DRESSINGS,0,0,0
699,5569230,408,8:54 PM,Feb 8,1,3,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,-1.69,0,0
786,8291322,339,8:31 AM,Mar 16,1,2.5,BREAKFAST SAUSAGE/SANDWICHES,ROLLS - PORK,-1.49,0,0
606,836793,446,11:20 AM,Dec 29,1,0.73,SPICES & EXTRACTS,SPICES & SEASONINGS,-0.36,0,0
622,1038217,298,11:06 AM,Jan 6,1,1,CRACKERS/MISC BKD FD,SOUP CRACKERS (SALTINE/OYSTER),-0.39,0,0
718,8160319,324,4:38 PM,Jan 8,3,1,CANDY - CHECKLANE,CANDY BARS (SINGLES)(INCLUDING,-0.79,0,0
699,999563,408,6:46 PM,Jan 9,1,2,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,-1.19,0,0
788,933303,360,3:50 PM,Jun 14,1,1.25,CRACKERS/MISC BKD FD,CHEESE CRACKERS (CHEEZ-ITS/GOL,-0.24,0,0
768,845705,323,6:17 AM,Sep 8,1,1,REFRGRATD DOUGH PRODUCTS,REFRIGERATED SPECILATY ROLLS,-0.99,0,0
741,977545,315,9:44 PM,Nov 3,1,1,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,-0.59,0,0
725,826249,400,5:00 PM,Nov 5,1,1,BAKED BREAD/BUNS/ROLLS,HAMBURGER BUNS,-0.29,0,0
768,6633075,323,6:57 AM,Nov 10,1,1,ORAL HYGIENE PRODUCTS,TOOTHPASTE,-1.09,0,0
630,1122268,306,1:42 PM,Apr 12,1,0.33,CANDY - CHECKLANE,CANDY BARS (SINGLES)(INCLUDING,-0.26,0,0
766,837677,333,2:14 PM,Nov 13,1,1,SOAP - LIQUID & BAR,LIQUID SOAP,-0.99,0,0
718,859010,324,7:11 PM,Apr 12,1,2.42,BAG SNACKS,TORTILLA/NACHO CHIPS,-0.17,0,0
764,6772792,346,7:54 PM,May 14,2,2,FROZEN PIZZA,SNACKS/APPETIZERS,-1.98,0,0
699,981760,408,11:04 AM,May 19,2,1.76,EGGS,EGGS - X-LARGE,-1.02,0,0
762,1053690,31862,2:26 PM,Aug 3,2,2.5,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,-0.68,0,0
622,8090537,298,11:35 AM,Jun 12,1,2.5,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,-2.09,-2.5,0
768,834117,323,3:23 PM,Jul 14,1,3.99,WATER - CARBONATED/FLVRD DRINK,NON-CRBNTD DRNKING/MNERAL WATE,-1,0,0
699,949965,408,1:14 PM,Nov 13,1,0,DINNER SAUSAGE,SMOKED/COOKED,-3.99,0,0
718,956609,324,8:38 AM,Mar 4,6,1.72,BEANS - CANNED GLASS & MW,PREPARED BEANS - BAKED W/PORK,-3.34,-0.4,-0.28
740,1067052,404,7:31 PM,Jan 11,1,1,CANDY - PACKAGED,CANDY BAGS-CHOCOCLATE,-0.99,0,0
715,16058791,443,3:58 PM,Aug 21,2,0.5,NO COMMODITY DESCRIPTION,NO SUBCOMMODITY DESCRIPTION,-0.7,0,0
741,1068832,367,10:27 PM,May 7,1,2.49,SEAFOOD-FRESH,SEAFOOD-FRE-NON RW-ALL,0,0,0
768,965679,323,6:55 PM,Jun 20,1,3.89,FROZEN PIZZA,PIZZA/PREMIUM,-2.6,0,0
718,849843,324,6:11 AM,Jun 21,1,1.19,BAKED BREAD/BUNS/ROLLS,MAINSTREAM WHEAT/MULTIGRAIN BR,-0.1,0,0
630,937292,306,2:46 PM,Nov 17,2,5,BACON,ECONOMY,-2.98,0,0
715,1022872,415,10:41 AM,Nov 17,6,1.99,CANDY - CHECKLANE,CANDY BARS (SINGLES)(INCLUDING,-1.58,0,0
692,1135578,335,2:07 PM,Nov 21,1,2.89,BAG SNACKS,POTATO CHIPS,0,0,0
788,10285442,360,9:53 AM,Nov 23,5,5,CANDY - PACKAGED,CANDY BAGS-CHOCOCLATE,0,0,0
786,1123035,339,7:05 PM,Jul 29,1,1,ICE CREAM/MILK/SHERBTS,PREMIUM PINTS,-1.59,0,0
699,995211,408,11:49 AM,Jun 19,1,2,BAG SNACKS,BAGGED CHEESE SNACKS,-0.49,0,0
630,6464147,306,2:38 PM,Oct 30,1,3,ICE CREAM/MILK/SHERBTS,PREMIUM,-1.79,0,0
699,1021562,408,8:33 AM,Sep 6,1,1.88,REFRGRATD DOUGH PRODUCTS,REFRIGERATED COOKIES-CHUB,-1.31,0,0
761,12263788,343,10:46 AM,Dec 1,2,3,BAKED BREAD/BUNS/ROLLS,MAINSTREAM WHITE BREAD,-0.98,0,0
699,1074754,408,7:18 PM,Mar 28,1,2,COOKIES/CONES,SANDWICH COOKIES,-0.68,0,0
680,957741,424,5:54 PM,Dec 6,4,4,LUNCHMEAT,BOLOGNA,-7.96,0,0
706,1029743,32004,4:10 PM,Feb 16,1,2.69,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,0,0,0
605,965772,339,12:17 PM,Jan 1,2,6.67,SOFT DRINKS,SFT DRNK MLT-PK BTL CARB (EXCP,-1.31,0,0
631,5585635,389,12:27 PM,Sep 22,1,0.4,YOGURT,YOGURT NOT MULTI-PACKS,0,0,0
755,13072850,388,1:47 PM,Apr 23,1,5.99,CHARCOAL AND LIGHTER FLUID,CHARCOAL,-2,0,0
786,981760,339,4:50 PM,May 13,1,0.79,EGGS,EGGS - X-LARGE,-0.3,0,0
741,885023,315,8:33 PM,Sep 13,2,4,BAKING NEEDS,BITS & MORSELS,-1.58,0,0
725,827180,400,5:47 PM,Oct 1,3,2.64,DINNER MXS:DRY,STUFFING MIXES,-3.33,0,0
761,859075,343,12:04 PM,May 20,2,2.5,CHEESE,SHREDDED CHEESE,-1.06,0,0
764,15926638,33923,8:40 AM,Oct 2,1,1.88,BAG SNACKS,POTATO CHIPS,-0.62,0,0
718,1098066,324,12:17 PM,May 31,1,1.2,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,-0.09,0,0
788,16809431,360,5:40 PM,Jul 29,1,0.75,BAKED BREAD/BUNS/ROLLS,MAINSTREAM WHEAT/MULTIGRAIN BR,0,0,0
631,1038217,389,3:27 PM,Sep 16,1,1,CRACKERS/MISC BKD FD,SOUP CRACKERS (SALTINE/OYSTER),-0.39,0,0
647,819518,343,2:52 PM,Aug 30,2,2,FRUIT - SHELF STABLE,CRANBERRY SAUCE,-1.58,0,0
605,9487325,369,10:30 AM,Sep 26,1,2,CRACKERS/MISC BKD FD,SNACK CRACKERS,-1.49,0,0
631,7139529,389,1:39 PM,Jun 8,2,6,CONDIMENTS/SAUCES,BBQ SAUCE,-0.78,0,0
631,1038217,389,6:31 PM,Sep 20,1,1,CRACKERS/MISC BKD FD,SOUP CRACKERS (SALTINE/OYSTER),-0.39,0,0
797,1029743,450,2:43 PM,Aug 11,1,1.88,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,-0.91,0,0
740,7025250,404,7:24 PM,Oct 28,1,2,COOKIES/CONES,SPECIALTY COOKIES,-0.99,0,0
696,965766,31742,7:57 PM,Apr 28,1,1.67,CHEESE,IWS SINGLE CHEESE,-0.52,0,0
630,6463729,306,3:38 PM,Apr 18,1,2.88,ICE CREAM/MILK/SHERBTS,PREMIUM,-1.91,0,0
787,1104414,443,7:20 PM,Sep 9,1,2.5,CRACKERS/MISC BKD FD,SNACK CRACKERS,-0.49,0,0
718,5569374,324,11:46 AM,Apr 11,4,10,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,-8.76,-1.34,0
764,8276172,346,2:28 PM,Aug 12,1,3.29,LUNCHMEAT,HAM,0,0,0
788,849843,313,11:17 PM,Jun 28,1,0.99,BAKED BREAD/BUNS/ROLLS,MAINSTREAM WHEAT/MULTIGRAIN BR,-0.3,0,0
788,5569230,313,12:46 PM,Jul 22,1,2.5,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,-2.19,0,0
740,9297615,404,10:16 PM,Oct 3,1,1.98,REFRGRATD JUICES/DRNKS,DAIRY CASE 100% PURE JUICE - O,-1.71,0,0
647,1096635,438,6:20 PM,Feb 7,1,1.88,ICE CREAM/MILK/SHERBTS,TRADITIONAL,-2.11,0,0
718,1039348,324,6:11 PM,Feb 17,1,2.3,COOKIES/CONES,VANILLA WAFER/KIDS COOKIES,-0.19,0,0
768,957839,323,6:36 AM,Feb 20,1,1.24,FROZEN BREAD/DOUGH,FRZN GARLIC BREAD/TOAST/STICKS,-1.25,0,0
718,1125943,327,11:13 AM,Feb 19,1,1.99,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,-2,0,0
768,834117,323,3:45 PM,Sep 12,1,3.99,WATER - CARBONATED/FLVRD DRINK,NON-CRBNTD DRNKING/MNERAL WATE,0,0,0
753,1085476,442,7:50 PM,Aug 20,8,8,ISOTONIC DRINKS,ISOTONIC DRINKS SINGLE SERVE,0,0,0
766,10150194,333,4:25 PM,Sep 23,1,5.99,BATH TISSUES,TOILET TISSUE,-3,0,0
755,12352204,388,5:22 PM,Jun 14,1,1.25,CRACKERS/MISC BKD FD,CHEESE CRACKERS (CHEEZ-ITS/GOL,-0.74,0,0
712,999714,448,12:48 PM,Jun 14,1,2.09,BAKED BREAD/BUNS/ROLLS,HAMBURGER BUNS,-0.5,0,0
680,1094619,424,4:37 PM,Sep 2,2,2.5,VEGETABLES - SHELF STABLE,POTATOES SWEET,-0.88,0,0
761,957736,343,2:17 PM,Jun 15,1,4.5,WATER - CARBONATED/FLVRD DRINK,SPRING WATER,-1.49,0,0
797,1029743,450,3:34 PM,Aug 15,1,1.88,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,-0.91,0,0
761,1091976,343,11:07 AM,Jul 3,1,0.79,CONDIMENTS/SAUCES,SALAD MUSTARD,0,0,0
706,838369,343,6:24 PM,Jul 3,1,1,LUNCHMEAT,POULTRY,-0.99,0,0
706,854405,343,6:24 PM,Jul 3,1,5.99,MEAT - MISC,BREAST - BONELESS(IQF),-4,0,0
797,6463789,450,9:28 AM,Apr 25,1,5.49,FROZEN PIZZA,PIZZA/PREMIUM,-1.2,0,0
699,1118046,408,8:14 PM,Mar 17,1,5.29,DINNER SAUSAGE,FRESH,0,0,0
786,1130858,339,9:15 AM,Jul 28,1,2,BREAKFAST SAUSAGE/SANDWICHES,ROLLS - PORK,-1.69,0,0
718,890695,324,6:01 PM,Oct 17,1,2,FROZEN PIZZA,SNACKS/APPETIZERS,-0.69,0,0
788,12648396,360,2:13 PM,Sep 12,3,3,CANDY - PACKAGED,CANDY BARS MULTI PACK W/FLOUR,-2.07,0,0
788,849843,313,3:20 PM,Oct 4,1,1,BAKED BREAD/BUNS/ROLLS,MAINSTREAM WHEAT/MULTIGRAIN BR,-0.29,0,0
706,972665,384,8:31 PM,Jun 14,1,3.59,BREAKFAST SAUSAGE/SANDWICHES,OTHER,0,0,0
622,1106523,356,7:04 PM,Jun 20,1,2.32,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,0,0,0
661,993592,427,7:10 PM,Jun 22,1,1.5,COLD CEREAL,ALL FAMILY CEREAL,-2.29,0,0
786,878715,339,8:58 AM,Jun 23,1,14.99,BEERS/ALES,BEERALEMALT LIQUORS,0,0,0
696,12187399,31742,11:11 AM,Sep 24,1,3.99,COLD AND FLU,COLD AND FLU,-1.69,0,0
740,937928,370,11:50 AM,Nov 8,2,2,MEAT - SHELF STABLE,CHILI: CANNED,-2.38,0,0
631,983858,389,2:10 PM,Mar 3,1,2,ORAL HYGIENE PRODUCTS,TOOTHPASTE,-0.59,0,0
692,1043590,404,11:36 AM,Jan 25,1,1.79,SHORTENING/OIL,VEGETABLE/SALAD OIL,-0.13,0,0
712,6391051,448,12:30 PM,Jan 13,1,3.19,REFRGRATD DOUGH PRODUCTS,REFRIGERATED COOKIES-SEASONAL,0,0,0
605,1133018,369,1:56 PM,Jul 13,1,1.5,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,-0.35,0,0
753,13910339,396,6:41 PM,Oct 10,3,1.92,CHRISTMAS  SEASONAL,DECOR,-1.95,0,0
771,13190194,359,11:55 PM,Oct 14,2,0.5,ORAL HYGIENE PRODUCTS,CANDY BARS (SINGLES)(INCLUDING,-0.16,0,0
761,15926863,343,1:21 PM,Nov 15,1,1.88,BAG SNACKS,POTATO CHIPS,-0.62,0,0
725,893501,400,12:33 PM,Nov 18,2,2,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,-1.18,0,0
614,5568378,288,10:19 AM,Nov 19,1,1.88,BAG SNACKS,TORTILLA/NACHO CHIPS,-0.87,0,0
